KODJAZ;AKRCIS;KODCIS;UROVEN;CHODNOTA;ZKRTEXT;TEXT;ADMPLOD;ADMNEPO;NADVAZ
"CS";"CZ-NACE_KL";80004;3;"281";"Vıroba strojù a zaøízení pro všeobecné úèely";"Vıroba strojù a zaøízení pro všeobecné úèely";"01.01.2008";"09.09.9999";"28"
"CS";"CZ-NACE_KL";80004;4;"2811";"Vıroba motorù,turbín,kromì pro motor.voz.,letadla,motocykly";"Vıroba motorù a turbín, kromì motorù pro letadla, automobily a motocykly";"01.01.2008";"09.09.9999";"281"
"CS";"CZ-NACE_KL";80004;5;"28110";"Vıroba motorù,turbín,kromì pro motor.voz.,letadla,motocykly";"Vıroba motorù a turbín, kromì motorù pro letadla, automobily a motocykly";"01.01.2008";"09.09.9999";"2811"
"CS";"CZ-NACE_KL";80004;4;"2812";"Vıroba hydraulickıch a pneumatickıch zaøízení";"Vıroba hydraulickıch a pneumatickıch zaøízení";"01.01.2008";"09.09.9999";"281"
"CS";"CZ-NACE_KL";80004;5;"28120";"Vıroba hydraulickıch a pneumatickıch zaøízení";"Vıroba hydraulickıch a pneumatickıch zaøízení";"01.01.2008";"09.09.9999";"2812"
"CS";"CZ-NACE_KL";80004;4;"2813";"Vıroba ostatních èerpadel a kompresorù";"Vıroba ostatních èerpadel a kompresorù";"01.01.2008";"09.09.9999";"281"
"CS";"CZ-NACE_KL";80004;5;"28130";"Vıroba ostatních èerpadel a kompresorù";"Vıroba ostatních èerpadel a kompresorù";"01.01.2008";"09.09.9999";"2813"
"CS";"CZ-NACE_KL";80004;4;"2814";"Vıroba ostatních potrubních armatur";"Vıroba ostatních potrubních armatur";"01.01.2008";"09.09.9999";"281"
"CS";"CZ-NACE_KL";80004;5;"28140";"Vıroba ostatních potrubních armatur";"Vıroba ostatních potrubních armatur";"01.01.2008";"09.09.9999";"2814"
"CS";"CZ-NACE_KL";80004;4;"2815";"Vıroba loisek, ozubenıch kol, pøevodù a hnacích prvkù";"Vıroba loisek, ozubenıch kol, pøevodù a hnacích prvkù";"01.01.2008";"09.09.9999";"281"
"CS";"CZ-NACE_KL";80004;5;"28150";"Vıroba loisek, ozubenıch kol, pøevodù a hnacích prvkù";"Vıroba loisek, ozubenıch kol, pøevodù a hnacích prvkù";"01.01.2008";"09.09.9999";"2815"
"CS";"CZ-NACE_KL";80004;3;"282";"Vıroba ostatních strojù a zaøízení pro všeobecné úèely";"Vıroba ostatních strojù a zaøízení pro všeobecné úèely";"01.01.2008";"09.09.9999";"28"
"CS";"CZ-NACE_KL";80004;4;"2821";"Vıroba pecí a hoøákù pro topeništì";"Vıroba pecí a hoøákù pro topeništì";"01.01.2008";"09.09.9999";"282"
"CS";"CZ-NACE_KL";80004;5;"28210";"Vıroba pecí a hoøákù pro topeništì";"Vıroba pecí a hoøákù pro topeništì";"01.01.2008";"09.09.9999";"2821"
"CS";"CZ-NACE_KL";80004;4;"2822";"Vıroba zdvihacích a manipulaèních zaøízení";"Vıroba zdvihacích a manipulaèních zaøízení";"01.01.2008";"09.09.9999";"282"
"CS";"CZ-NACE_KL";80004;5;"28220";"Vıroba zdvihacích a manipulaèních zaøízení";"Vıroba zdvihacích a manipulaèních zaøízení";"01.01.2008";"09.09.9999";"2822"
"CS";"CZ-NACE_KL";80004;4;"2823";"Vıroba kancel. strojù, kromì poèítaèù a periferních zaøízení";"Vıroba kanceláøskıch strojù a zaøízení, kromì poèítaèù a periferních zaøízení";"01.01.2008";"09.09.9999";"282"
"CS";"CZ-NACE_KL";80004;5;"28230";"Vıroba kancel. strojù, kromì poèítaèù a periferních zaøízení";"Vıroba kanceláøskıch strojù a zaøízení, kromì poèítaèù a periferních zaøízení";"01.01.2008";"09.09.9999";"2823"
"CS";"CZ-NACE_KL";80004;4;"2824";"Vıroba ruèních mechanizovanıch nástrojù";"Vıroba ruèních mechanizovanıch nástrojù";"01.01.2008";"09.09.9999";"282"
"CS";"CZ-NACE_KL";80004;5;"28240";"Vıroba ruèních mechanizovanıch nástrojù";"Vıroba ruèních mechanizovanıch nástrojù";"01.01.2008";"09.09.9999";"2824"
"CS";"CZ-NACE_KL";80004;4;"2825";"Vıroba prùmyslovıch chladicích a klimatizaèních zaøízení";"Vıroba prùmyslovıch chladicích a klimatizaèních zaøízení";"01.01.2008";"09.09.9999";"282"
"CS";"CZ-NACE_KL";80004;5;"28250";"Vıroba prùmyslovıch chladicích a klimatizaèních zaøízení";"Vıroba prùmyslovıch chladicích a klimatizaèních zaøízení";"01.01.2008";"09.09.9999";"2825"
"CS";"CZ-NACE_KL";80004;4;"2829";"Vıroba ostatních strojù a zaøízení pro všeobecné úèely j. n.";"Vıroba ostatních strojù a zaøízení pro všeobecné úèely j. n.";"01.01.2008";"09.09.9999";"282"
"CS";"CZ-NACE_KL";80004;5;"28290";"Vıroba ostatních strojù a zaøízení pro všeobecné úèely j. n.";"Vıroba ostatních strojù a zaøízení pro všeobecné úèely j. n.";"01.01.2008";"09.09.9999";"2829"
"CS";"CZ-NACE_KL";80004;3;"283";"Vıroba zemìdìlskıch a lesnickıch strojù";"Vıroba zemìdìlskıch a lesnickıch strojù";"01.01.2008";"09.09.9999";"28"
"CS";"CZ-NACE_KL";80004;4;"2830";"Vıroba zemìdìlskıch a lesnickıch strojù";"Vıroba zemìdìlskıch a lesnickıch strojù";"01.01.2008";"09.09.9999";"283"
"CS";"CZ-NACE_KL";80004;5;"28300";"Vıroba zemìdìlskıch a lesnickıch strojù";"Vıroba zemìdìlskıch a lesnickıch strojù";"01.01.2008";"09.09.9999";"2830"
"CS";"CZ-NACE_KL";80004;3;"284";"Vıroba kovoobrábìcích a ostatních obrábìcích strojù";"Vıroba kovoobrábìcích a ostatních obrábìcích strojù";"01.01.2008";"09.09.9999";"28"
"CS";"CZ-NACE_KL";80004;4;"2841";"Vıroba kovoobrábìcích strojù";"Vıroba kovoobrábìcích strojù";"01.01.2008";"09.09.9999";"284"
"CS";"CZ-NACE_KL";80004;5;"28410";"Vıroba kovoobrábìcích strojù";"Vıroba kovoobrábìcích strojù";"01.01.2008";"09.09.9999";"2841"
"CS";"CZ-NACE_KL";80004;4;"2849";"Vıroba ostatních obrábìcích strojù";"Vıroba ostatních obrábìcích strojù";"01.01.2008";"09.09.9999";"284"
"CS";"CZ-NACE_KL";80004;5;"28490";"Vıroba ostatních obrábìcích strojù";"Vıroba ostatních obrábìcích strojù";"01.01.2008";"09.09.9999";"2849"
"CS";"CZ-NACE_KL";80004;3;"289";"Vıroba ostatních strojù pro speciální úèely";"Vıroba ostatních strojù pro speciální úèely";"01.01.2008";"09.09.9999";"28"
"CS";"CZ-NACE_KL";80004;4;"2891";"Vıroba strojù pro metalurgii";"Vıroba strojù pro metalurgii";"01.01.2008";"09.09.9999";"289"
"CS";"CZ-NACE_KL";80004;5;"28910";"Vıroba strojù pro metalurgii";"Vıroba strojù pro metalurgii";"01.01.2008";"09.09.9999";"2891"
"CS";"CZ-NACE_KL";80004;4;"2892";"Vıroba strojù pro tìbu, dobıvání a stavebnictví";"Vıroba strojù pro tìbu, dobıvání a stavebnictví";"01.01.2008";"09.09.9999";"289"
"CS";"CZ-NACE_KL";80004;5;"28920";"Vıroba strojù pro tìbu, dobıvání a stavebnictví";"Vıroba strojù pro tìbu, dobıvání a stavebnictví";"01.01.2008";"09.09.9999";"2892"
"CS";"CZ-NACE_KL";80004;4;"2893";"Vıroba strojù na vırobu potravin, nápojù a zpracování tabáku";"Vıroba strojù na vırobu potravin, nápojù a zpracování tabáku";"01.01.2008";"09.09.9999";"289"
"CS";"CZ-NACE_KL";80004;5;"28930";"Vıroba strojù na vırobu potravin, nápojù a zpracování tabáku";"Vıroba strojù na vırobu potravin, nápojù a zpracování tabáku";"01.01.2008";"09.09.9999";"2893"
"CS";"CZ-NACE_KL";80004;4;"2894";"Vıroba strojù na vır. textilu, odìv. vırobkù, vırobkù z usní";"Vıroba strojù na vırobu textilu, odìvních vırobkù a vırobkù z usní";"01.01.2008";"09.09.9999";"289"
"CS";"CZ-NACE_KL";80004;5;"28940";"Vıroba strojù na vır. textilu, odìv. vırobkù, vırobkù z usní";"Vıroba strojù na vırobu textilu, odìvních vırobkù a vırobkù z usní";"01.01.2008";"09.09.9999";"2894"
"CS";"CZ-NACE_KL";80004;4;"2895";"Vıroba strojù a pøístrojù na vırobu papíru a lepenky";"Vıroba strojù a pøístrojù na vırobu papíru a lepenky";"01.01.2008";"09.09.9999";"289"
"CS";"CZ-NACE_KL";80004;5;"28950";"Vıroba strojù a pøístrojù na vırobu papíru a lepenky";"Vıroba strojù a pøístrojù na vırobu papíru a lepenky";"01.01.2008";"09.09.9999";"2895"
"CS";"CZ-NACE_KL";80004;4;"2896";"Vıroba strojù na vırobu plastù a prye";"Vıroba strojù na vırobu plastù a prye";"01.01.2008";"09.09.9999";"289"
"CS";"CZ-NACE_KL";80004;5;"28960";"Vıroba strojù na vırobu plastù a prye";"Vıroba strojù na vırobu plastù a prye";"01.01.2008";"09.09.9999";"2896"
"CS";"CZ-NACE_KL";80004;4;"2899";"Vıroba ostatních strojù pro speciální úèely j. n.";"Vıroba ostatních strojù pro speciální úèely j. n.";"01.01.2008";"09.09.9999";"289"
"CS";"CZ-NACE_KL";80004;5;"28990";"Vıroba ostatních strojù pro speciální úèely j. n.";"Vıroba ostatních strojù pro speciální úèely j. n.";"01.01.2008";"09.09.9999";"2899"
"CS";"CZ-NACE_KL";80004;2;"29";"Vıroba motorovıch vozidel (kromì motocyklù), pøívìsù, návìsù";"Vıroba motorovıch vozidel (kromì motocyklù), pøívìsù a návìsù";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"291";"Vıroba motorovıch vozidel a jejich motorù";"Vıroba motorovıch vozidel a jejich motorù";"01.01.2008";"09.09.9999";"29"
"CS";"CZ-NACE_KL";80004;4;"2910";"Vıroba motorovıch vozidel a jejich motorù";"Vıroba motorovıch vozidel a jejich motorù";"01.01.2008";"09.09.9999";"291"
"CS";"CZ-NACE_KL";80004;5;"29100";"Vıroba motorovıch vozidel a jejich motorù";"Vıroba motorovıch vozidel a jejich motorù";"01.01.2008";"09.09.9999";"2910"
"CS";"CZ-NACE_KL";80004;3;"292";"Vıroba karoserií motorovıch vozidel; vıroba pøívìsù a návìsù";"Vıroba karoserií motorovıch vozidel; vıroba pøívìsù a návìsù";"01.01.2008";"09.09.9999";"29"
"CS";"CZ-NACE_KL";80004;4;"2920";"Vıroba karoserií motorovıch vozidel; vıroba pøívìsù a návìsù";"Vıroba karoserií motorovıch vozidel; vıroba pøívìsù a návìsù";"01.01.2008";"09.09.9999";"292"
"CS";"CZ-NACE_KL";80004;5;"29200";"Vıroba karoserií motorovıch vozidel; vıroba pøívìsù a návìsù";"Vıroba karoserií motorovıch vozidel; vıroba pøívìsù a návìsù";"01.01.2008";"09.09.9999";"2920"
"CS";"CZ-NACE_KL";80004;3;"293";"Vıroba dílù, pøíslušenství pro motor. vozidla, jejich motory";"Vıroba dílù a pøíslušenství pro motorová vozidla a jejich motory";"01.01.2008";"09.09.9999";"29"
"CS";"CZ-NACE_KL";80004;4;"2931";"Vıroba elektr. a elektronickıch zaøízení pro motor. vozidla";"Vıroba elektrickıch a elektronickıch zaøízení pro motorová vozidla";"01.01.2008";"09.09.9999";"293"
"CS";"CZ-NACE_KL";80004;5;"29310";"Vıroba elektr. a elektronickıch zaøízení pro motor. vozidla";"Vıroba elektrickıch a elektronickıch zaøízení pro motorová vozidla";"01.01.2008";"09.09.9999";"2931"
"CS";"CZ-NACE_KL";80004;4;"2932";"Vıroba ostatních dílù a pøíslušenství pro motorová vozidla";"Vıroba ostatních dílù a pøíslušenství pro motorová vozidla";"01.01.2008";"09.09.9999";"293"
"CS";"CZ-NACE_KL";80004;5;"29320";"Vıroba ostatních dílù a pøíslušenství pro motorová vozidla";"Vıroba ostatních dílù a pøíslušenství pro motorová vozidla";"01.01.2008";"09.09.9999";"2932"
"CS";"CZ-NACE_KL";80004;2;"30";"Vıroba ostatních dopravních prostøedkù a zaøízení";"Vıroba ostatních dopravních prostøedkù a zaøízení";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"301";"Stavba lodí a èlunù";"Stavba lodí a èlunù";"01.01.2008";"09.09.9999";"30"
"CS";"CZ-NACE_KL";80004;4;"3011";"Stavba lodí a plavidel";"Stavba lodí a plavidel";"01.01.2008";"09.09.9999";"301"
"CS";"CZ-NACE_KL";80004;5;"30110";"Stavba lodí a plavidel";"Stavba lodí a plavidel";"01.01.2008";"09.09.9999";"3011"
"CS";"CZ-NACE_KL";80004;4;"3012";"Stavba rekreaèních a sportovních èlunù";"Stavba rekreaèních a sportovních èlunù";"01.01.2008";"09.09.9999";"301"
"CS";"CZ-NACE_KL";80004;5;"30120";"Stavba rekreaèních a sportovních èlunù";"Stavba rekreaèních a sportovních èlunù";"01.01.2008";"09.09.9999";"3012"
"CS";"CZ-NACE_KL";80004;3;"302";"Vıroba eleznièních lokomotiv a vozového parku";"Vıroba eleznièních lokomotiv a vozového parku";"01.01.2008";"09.09.9999";"30"
"CS";"CZ-NACE_KL";80004;4;"3020";"Vıroba eleznièních lokomotiv a vozového parku";"Vıroba eleznièních lokomotiv a vozového parku";"01.01.2008";"09.09.9999";"302"
"CS";"CZ-NACE_KL";80004;5;"30200";"Vıroba eleznièních lokomotiv a vozového parku";"Vıroba eleznièních lokomotiv a vozového parku";"01.01.2008";"09.09.9999";"3020"
"CS";"CZ-NACE_KL";80004;3;"303";"Vıroba letadel, jejich motorù, kosmic. lodí a souv. zaøízení";"Vıroba letadel a jejich motorù, kosmickıch lodí a souvisejících zaøízení";"01.01.2008";"09.09.9999";"30"
"CS";"CZ-NACE_KL";80004;4;"3030";"Vıroba letadel, jejich motorù, kosmic. lodí a souv. zaøízení";"Vıroba letadel a jejich motorù, kosmickıch lodí a souvisejících zaøízení";"01.01.2008";"09.09.9999";"303"
"CS";"CZ-NACE_KL";80004;5;"30300";"Vıroba letadel, jejich motorù, kosmic. lodí a souv. zaøízení";"Vıroba letadel a jejich motorù, kosmickıch lodí a souvisejících zaøízení";"01.01.2008";"09.09.9999";"3030"
"CS";"CZ-NACE_KL";80004;3;"304";"Vıroba vojenskıch bojovıch vozidel";"Vıroba vojenskıch bojovıch vozidel";"01.01.2008";"09.09.9999";"30"
"CS";"CZ-NACE_KL";80004;4;"3040";"Vıroba vojenskıch bojovıch vozidel";"Vıroba vojenskıch bojovıch vozidel";"01.01.2008";"09.09.9999";"304"
"CS";"CZ-NACE_KL";80004;5;"30400";"Vıroba vojenskıch bojovıch vozidel";"Vıroba vojenskıch bojovıch vozidel";"01.01.2008";"09.09.9999";"3040"
"CS";"CZ-NACE_KL";80004;3;"309";"Vıroba dopravních prostøedkù a zaøízení j. n.";"Vıroba dopravních prostøedkù a zaøízení j. n.";"01.01.2008";"09.09.9999";"30"
"CS";"CZ-NACE_KL";80004;4;"3091";"Vıroba motocyklù";"Vıroba motocyklù";"01.01.2008";"09.09.9999";"309"
"CS";"CZ-NACE_KL";80004;5;"30910";"Vıroba motocyklù";"Vıroba motocyklù";"01.01.2008";"09.09.9999";"3091"
"CS";"CZ-NACE_KL";80004;4;"3092";"Vıroba jízdních kol a vozíkù pro invalidy";"Vıroba jízdních kol a vozíkù pro invalidy";"01.01.2008";"09.09.9999";"309"
"CS";"CZ-NACE_KL";80004;5;"30920";"Vıroba jízdních kol a vozíkù pro invalidy";"Vıroba jízdních kol a vozíkù pro invalidy";"01.01.2008";"09.09.9999";"3092"
"CS";"CZ-NACE_KL";80004;4;"3099";"Vıroba ostatních dopravních prostøedkù a zaøízení j. n.";"Vıroba ostatních dopravních prostøedkù a zaøízení j. n.";"01.01.2008";"09.09.9999";"309"
"CS";"CZ-NACE_KL";80004;5;"30990";"Vıroba ostatních dopravních prostøedkù a zaøízení j. n.";"Vıroba ostatních dopravních prostøedkù a zaøízení j. n.";"01.01.2008";"09.09.9999";"3099"
"CS";"CZ-NACE_KL";80004;2;"31";"Vıroba nábytku";"Vıroba nábytku";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"310";"Vıroba nábytku";"Vıroba nábytku";"01.01.2008";"09.09.9999";"31"
"CS";"CZ-NACE_KL";80004;4;"3101";"Vıroba kanceláøského nábytku a zaøízení obchodù";"Vıroba kanceláøského nábytku a zaøízení obchodù";"01.01.2008";"09.09.9999";"310"
"CS";"CZ-NACE_KL";80004;5;"31010";"Vıroba kanceláøského nábytku a zaøízení obchodù";"Vıroba kanceláøského nábytku a zaøízení obchodù";"01.01.2008";"09.09.9999";"3101"
"CS";"CZ-NACE_KL";80004;4;"3102";"Vıroba kuchyòského nábytku";"Vıroba kuchyòského nábytku";"01.01.2008";"09.09.9999";"310"
"CS";"CZ-NACE_KL";80004;5;"31020";"Vıroba kuchyòského nábytku";"Vıroba kuchyòského nábytku";"01.01.2008";"09.09.9999";"3102"
"CS";"CZ-NACE_KL";80004;4;"3103";"Vıroba matrací";"Vıroba matrací";"01.01.2008";"09.09.9999";"310"
"CS";"CZ-NACE_KL";80004;5;"31030";"Vıroba matrací";"Vıroba matrací";"01.01.2008";"09.09.9999";"3103"
"CS";"CZ-NACE_KL";80004;4;"3109";"Vıroba ostatního nábytku";"Vıroba ostatního nábytku";"01.01.2008";"09.09.9999";"310"
"CS";"CZ-NACE_KL";80004;5;"31090";"Vıroba ostatního nábytku";"Vıroba ostatního nábytku";"01.01.2008";"09.09.9999";"3109"
"CS";"CZ-NACE_KL";80004;2;"32";"Ostatní zpracovatelskı prùmysl";"Ostatní zpracovatelskı prùmysl";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"321";"Vıroba klenotù, biuterie a pøíbuznıch vırobkù";"Vıroba klenotù, biuterie a pøíbuznıch vırobkù";"01.01.2008";"09.09.9999";"32"
"CS";"CZ-NACE_KL";80004;4;"3211";"Raení mincí";"Raení mincí";"01.01.2008";"09.09.9999";"321"
"CS";"CZ-NACE_KL";80004;5;"32110";"Raení mincí";"Raení mincí";"01.01.2008";"09.09.9999";"3211"
"CS";"CZ-NACE_KL";80004;4;"3212";"Vıroba klenotù a pøíbuznıch vırobkù";"Vıroba klenotù a pøíbuznıch vırobkù";"01.01.2008";"09.09.9999";"321"
"CS";"CZ-NACE_KL";80004;5;"32120";"Vıroba klenotù a pøíbuznıch vırobkù";"Vıroba klenotù a pøíbuznıch vırobkù";"01.01.2008";"09.09.9999";"3212"
"CS";"CZ-NACE_KL";80004;4;"3213";"Vıroba biuterie a pøíbuznıch vırobkù";"Vıroba biuterie a pøíbuznıch vırobkù";"01.01.2008";"09.09.9999";"321"
"CS";"CZ-NACE_KL";80004;5;"32130";"Vıroba biuterie a pøíbuznıch vırobkù";"Vıroba biuterie a pøíbuznıch vırobkù";"01.01.2008";"09.09.9999";"3213"
"CS";"CZ-NACE_KL";80004;3;"322";"Vıroba hudebních nástrojù";"Vıroba hudebních nástrojù";"01.01.2008";"09.09.9999";"32"
"CS";"CZ-NACE_KL";80004;4;"3220";"Vıroba hudebních nástrojù";"Vıroba hudebních nástrojù";"01.01.2008";"09.09.9999";"322"
"CS";"CZ-NACE_KL";80004;5;"32200";"Vıroba hudebních nástrojù";"Vıroba hudebních nástrojù";"01.01.2008";"09.09.9999";"3220"
"CS";"CZ-NACE_KL";80004;3;"323";"Vıroba sportovních potøeb";"Vıroba sportovních potøeb";"01.01.2008";"09.09.9999";"32"
"CS";"CZ-NACE_KL";80004;4;"3230";"Vıroba sportovních potøeb";"Vıroba sportovních potøeb";"01.01.2008";"09.09.9999";"323"
"CS";"CZ-NACE_KL";80004;5;"32300";"Vıroba sportovních potøeb";"Vıroba sportovních potøeb";"01.01.2008";"09.09.9999";"3230"
"CS";"CZ-NACE_KL";80004;3;"324";"Vıroba her a hraèek";"Vıroba her a hraèek";"01.01.2008";"09.09.9999";"32"
"CS";"CZ-NACE_KL";80004;4;"3240";"Vıroba her a hraèek";"Vıroba her a hraèek";"01.01.2008";"09.09.9999";"324"
"CS";"CZ-NACE_KL";80004;5;"32400";"Vıroba her a hraèek";"Vıroba her a hraèek";"01.01.2008";"09.09.9999";"3240"
"CS";"CZ-NACE_KL";80004;3;"325";"Vıroba lékaøskıch a dentálních nástrojù a potøeb";"Vıroba lékaøskıch a dentálních nástrojù a potøeb";"01.01.2008";"09.09.9999";"32"
"CS";"CZ-NACE_KL";80004;4;"3250";"Vıroba lékaøskıch a dentálních nástrojù a potøeb";"Vıroba lékaøskıch a dentálních nástrojù a potøeb";"01.01.2008";"09.09.9999";"325"
"CS";"CZ-NACE_KL";80004;5;"32500";"Vıroba lékaøskıch a dentálních nástrojù a potøeb";"Vıroba lékaøskıch a dentálních nástrojù a potøeb";"01.01.2008";"09.09.9999";"3250"
"CS";"CZ-NACE_KL";80004;3;"329";"Zpracovatelskı prùmysl j. n.";"Zpracovatelskı prùmysl j. n.";"01.01.2008";"09.09.9999";"32"
"CS";"CZ-NACE_KL";80004;4;"3291";"Vıroba košat a kartáènickıch vırobkù";"Vıroba košat a kartáènickıch vırobkù";"01.01.2008";"09.09.9999";"329"
"CS";"CZ-NACE_KL";80004;5;"32910";"Vıroba košat a kartáènickıch vırobkù";"Vıroba košat a kartáènickıch vırobkù";"01.01.2008";"09.09.9999";"3291"
"CS";"CZ-NACE_KL";80004;4;"3299";"Ostatní zpracovatelskı prùmysl j. n.";"Ostatní zpracovatelskı prùmysl j. n.";"01.01.2008";"09.09.9999";"329"
"CS";"CZ-NACE_KL";80004;5;"32990";"Ostatní zpracovatelskı prùmysl j. n.";"Ostatní zpracovatelskı prùmysl j. n.";"01.01.2008";"09.09.9999";"3299"
"CS";"CZ-NACE_KL";80004;2;"33";"Opravy a instalace strojù a zaøízení";"Opravy a instalace strojù a zaøízení";"01.01.2008";"09.09.9999";"C"
"CS";"CZ-NACE_KL";80004;3;"331";"Opravy kovodìlnıch vırobkù, strojù a zaøízení";"Opravy kovodìlnıch vırobkù, strojù a zaøízení";"01.01.2008";"09.09.9999";"33"
"CS";"CZ-NACE_KL";80004;4;"3311";"Opravy kovodìlnıch vırobkù";"Opravy kovodìlnıch vırobkù";"01.01.2008";"09.09.9999";"331"
"CS";"CZ-NACE_KL";80004;5;"33110";"Opravy kovodìlnıch vırobkù";"Opravy kovodìlnıch vırobkù";"01.01.2008";"09.09.9999";"3311"
"CS";"CZ-NACE_KL";80004;4;"3312";"Opravy strojù";"Opravy strojù";"01.01.2008";"09.09.9999";"331"
"CS";"CZ-NACE_KL";80004;5;"33120";"Opravy strojù";"Opravy strojù";"01.01.2008";"09.09.9999";"3312"
"CS";"CZ-NACE_KL";80004;4;"3313";"Opravy elektronickıch a optickıch pøístrojù a zaøízení";"Opravy elektronickıch a optickıch pøístrojù a zaøízení";"01.01.2008";"09.09.9999";"331"
